date,open,high,low,close,volume,dividends,stock_splits,title,summary,text,sentiment_score,sentiment_label,source,url
2022-11-30,15.683056727556439,16.914962272894435,15.58314612401361,16.907968521118164,565298000,0.004,0.0,3 Reasons Nvidia Could Crush the Market in 2023,The graphics specialist has some notable catalysts that could help it outperform in the new year.,3 Reasons Nvidia Could Crush the Market in 2023. The graphics specialist has some notable catalysts that could help it outperform in the new year.,0.212567,Somewhat-Bullish,Motley Fool,https://www.fool.com/investing/2022/11/30/3-reasons-nvidia-could-crush-the-market-in-2023/
2022-12-01,16.98390260494698,17.249665193995767,16.62022557743616,17.119781494140625,470977000,0.0,0.0,U.S. Stock Movers of Note: Buffett Holding StoneCo; Gold Stocks,Powell comments spark late rally on hopes interest rate hikes will ease.,U.S. Stock Movers of Note: Buffett Holding StoneCo; Gold Stocks. Powell comments spark late rally on hopes interest rate hikes will ease.,0.477439,Bullish,The Street,https://www.thestreet.com/investing/stocks/u-s-stock-movers-of-note-buffett-holding-stoneco-gold-stocks
2022-12-02,16.644207055618132,16.917963908869055,16.430396388248067,16.861013412475586,371389000,0.0,0.0,"Global Building Automation System Market Size & Share Value Estimated to Touch USD 204.2 Billion by 2030, With 11.3% CAGR Growth: Polaris Market Research","NEW YORK, Dec. 2, 2022 /PRNewswire/ -- Polaris Market Research recently published [115+ Pages] research report on ""Building Automation System Market Share, Size, Trends, Industry Analysis Report, By Product ( HVAC, Facility Management System, Security and Surveillance System, Fire Protection ...","Global Building Automation System Market Size & Share Value Estimated to Touch USD 204.2 Billion by 2030, With 11.3% CAGR Growth: Polaris Market Research. NEW YORK, Dec. 2, 2022 /PRNewswire/ -- Polaris Market Research recently published [115+ Pages] research report on ""Building Automation System Market Share, Size, Trends, Industry Analysis Report, By Product ( HVAC, Facility Management System, Security and Surveillance System, Fire Protection ...",0.368076,Bullish,PR Newswire,https://www.prnewswire.com/news-releases/global-building-automation-system-market-size--share-value-estimated-to-touch-usd-204-2-billion-by-2030--with-11-3-cagr-growth-polaris-market-research-301692436.html
2022-12-05,16.664188140663757,16.97990748405333,16.45737124674866,16.59524917602539,352255000,0.0,0.0,The Rise In Demand For Smart Homes And Cities Will Drive The Artificial Intelligence Chip Market As Per The Business Research Company's Artificial Intelligence Chip Global Market Report 2022,"LONDON, Dec. 05, 2022 ( GLOBE NEWSWIRE ) -- According to The Business Research Company's research on the artificial intelligence chip market, an increase in demand for smart homes and smart cities is expected to propel the growth of the artificial intelligence chip market going forward.","The Rise In Demand For Smart Homes And Cities Will Drive The Artificial Intelligence Chip Market As Per The Business Research Company's Artificial Intelligence Chip Global Market Report 2022. LONDON, Dec. 05, 2022 ( GLOBE NEWSWIRE ) -- According to The Business Research Company's research on the artificial intelligence chip market, an increase in demand for smart homes and smart cities is expected to propel the growth of the artificial intelligence chip market going forward.",0.365563,Bullish,Benzinga,https://www.benzinga.com/pressreleases/22/12/g29960598/the-rise-in-demand-for-smart-homes-and-cities-will-drive-the-artificial-intelligence-chip-market-a
2022-12-06,16.515320136499295,16.55828121576056,15.804951144521732,15.97280216217041,352694000,0.0,0.0,3 Reasons to Be Buying Nvidia Stock Hand Over Fist Right Now,"Nvidia is facing headwinds with the consumer market, but should that deter investors?","3 Reasons to Be Buying Nvidia Stock Hand Over Fist Right Now. Nvidia is facing headwinds with the consumer market, but should that deter investors?",0.298702,Somewhat-Bullish,Motley Fool,https://www.fool.com/investing/2022/12/06/3-reasons-to-be-buying-nvidia-stock-hand-over-fist/
2022-12-07,15.757994687742379,16.17162756412737,15.653087432863181,16.10568618774414,372388000,0.0,0.0,KULR Technology Group Expands KULR VIBE With Scalable Centralized Artificial Intelligence Server Platform,"Powered by NVIDIA Accelerators, KULR VIBE's Expanded Technology Offers Customers Enhanced Scalability and Data Security Along with NASA-Proven Battery Safety Solutions and Energy Efficiency ...","KULR Technology Group Expands KULR VIBE With Scalable Centralized Artificial Intelligence Server Platform. Powered by NVIDIA Accelerators, KULR VIBE's Expanded Technology Offers Customers Enhanced Scalability and Data Security Along with NASA-Proven Battery Safety Solutions and Energy Efficiency ...",0.310936,Somewhat-Bullish,GlobeNewswire,https://www.globenewswire.com/news-release/2022/12/07/2569320/0/en/KULR-Technology-Group-Expands-KULR-VIBE-With-Scalable-Centralized-Artificial-Intelligence-Server-Platform.html
2022-12-08,16.25854908651471,17.16374462857711,15.944826859373718,17.15375328063965,515456000,0.0,0.0,4 High-Quality Stocks You'll Regret Not Buying a Year From Now,"Here's a sneak peek into four high-quality stocks, Fortinet (FTNT), Airbnb (ABNB), Agilent Technologies (A) and Kroger (KR), which hold solid fundamentals to offer good investment opportunities.","4 High-Quality Stocks You'll Regret Not Buying a Year From Now. Here's a sneak peek into four high-quality stocks, Fortinet (FTNT), Airbnb (ABNB), Agilent Technologies (A) and Kroger (KR), which hold solid fundamentals to offer good investment opportunities.",0.323202,Somewhat-Bullish,Zacks Commentary,https://www.zacks.com/stock/news/2026749/4-high-quality-stocks-youll-regret-not-buying-a-year-from-now
2022-12-09,17.144760067530523,17.56738473701974,16.959924899441535,16.98590087890625,465338000,0.0,0.0,Buffett's Buys; 3 Stocks Catching His Attention in 2022,"In 2022, Buffett has gone on the offensive, taking advantage of the market's recalibration.","Buffett's Buys; 3 Stocks Catching His Attention in 2022. In 2022, Buffett has gone on the offensive, taking advantage of the market's recalibration.",0.317016,Somewhat-Bullish,Zacks Commentary,https://www.zacks.com/stock/news/2027458/buffetts-buys-3-stocks-catching-his-attention-in-2022
2022-12-12,17.02186944660051,17.522423940579902,16.78208282842497,17.519426345825195,457328000,0.0,0.0,Nvidia Is Cowen's Best Chip- Stock Idea for 2023,Nvidia Stock Is Cowen's Best Chip Idea for ...,Nvidia Is Cowen's Best Chip- Stock Idea for 2023. Nvidia Stock Is Cowen's Best Chip Idea for ...,0.497491,Bullish,Barrons,https://www.barrons.com/articles/nvidia-chip-stock-buy-nvda-51670863964
2022-12-13,18.514544101686898,18.77331488010068,17.695272589049537,18.055952072143555,656589000,0.0,0.0,ClearML Shortens Time to Value in Machine Learning With NVIDIA TAO Toolkit,"TEL AVIV, Israel, Dec. 13, 2022 ( GLOBE NEWSWIRE ) -- ClearML today announced that the ClearML unified, end-to-end MLOps platform will be integrated with the latest NVIDIA TAO Toolkit 4.0 release.","ClearML Shortens Time to Value in Machine Learning With NVIDIA TAO Toolkit. TEL AVIV, Israel, Dec. 13, 2022 ( GLOBE NEWSWIRE ) -- ClearML today announced that the ClearML unified, end-to-end MLOps platform will be integrated with the latest NVIDIA TAO Toolkit 4.0 release.",0.345564,Somewhat-Bullish,Benzinga,https://www.benzinga.com/pressreleases/22/12/g30062806/clearml-shortens-time-to-value-in-machine-learning-with-nvidia-tao-toolkit
2022-12-14,17.971025977289464,18.235791937239984,17.404530071372026,17.65830421447754,496888000,0.0,0.0,SPEC Forms Client Systems Standardized Benchmark Committee,"GAINESVILLE, Va., Dec. 14, 2022 ( GLOBE NEWSWIRE ) -- The Standard Performance Evaluation Corp. ( SPEC ) announces that the International Standards Group ( ISG ) has formed the Client Efficiency Committee to oversee the establishment and development of standardized client computing benchmarks ...","SPEC Forms Client Systems Standardized Benchmark Committee. GAINESVILLE, Va., Dec. 14, 2022 ( GLOBE NEWSWIRE ) -- The Standard Performance Evaluation Corp. ( SPEC ) announces that the International Standards Group ( ISG ) has formed the Client Efficiency Committee to oversee the establishment and development of standardized client computing benchmarks ...",0.409176,Bullish,Benzinga,https://www.benzinga.com/pressreleases/22/12/g30071523/spec-forms-client-systems-standardized-benchmark-committee
2022-12-15,17.130770989108214,17.304616230476075,16.6851679759373,16.93694305419922,478542000,0.0,0.0,Grab These 3 Technology Mutual Funds for Steady Growth,"Below, we share with you three Technology mutual funds. Each has a Zacks Mutual Fund Rank #1 (Strong Buy).","Grab These 3 Technology Mutual Funds for Steady Growth. Below, we share with you three Technology mutual funds. Each has a Zacks Mutual Fund Rank #1 (Strong Buy).",0.371456,Bullish,Zacks Commentary,https://www.zacks.com/stock/news/2028974/grab-these-3-technology-mutual-funds-for-steady-growth
2022-12-16,16.84902299700821,17.02586584479586,16.395425732702005,16.55628204345703,478232000,0.0,0.0,Is Nvidia's Move Into Software a Good Idea?,These two semiconductor investors are back to discuss Nvidia and its current push to the software market.,Is Nvidia's Move Into Software a Good Idea?. These two semiconductor investors are back to discuss Nvidia and its current push to the software market.,0.374667,Bullish,Motley Fool,https://www.fool.com/investing/2022/12/16/is-nvidias-move-into-software-a-good-idea/
2022-12-19,16.557285224342955,16.594251119700715,16.1306643376723,16.239566802978516,354039000,0.0,0.0,Hyperbat's EV battery expertise wins £multi-million Lotus Evija contract,"• Hyperbat, Unipart and Williams Advanced Engineering ( WAE ) joint venture, will supply battery packs to the all-electric Lotus Evija, the world's most powerful production car • The Hyperbat EV battery facility has been designed to support low volume, high-performance vehicles, and mid-volume ...","Hyperbat's EV battery expertise wins £multi-million Lotus Evija contract. • Hyperbat, Unipart and Williams Advanced Engineering ( WAE ) joint venture, will supply battery packs to the all-electric Lotus Evija, the world's most powerful production car • The Hyperbat EV battery facility has been designed to support low volume, high-performance vehicles, and mid-volume ...",0.361223,Bullish,PR Newswire,https://www.prnewswire.com/news-releases/hyperbats-ev-battery-expertise-wins-multi-million-lotus-evija-contract-301706087.html
2022-12-20,16.049733690887738,16.295515522534085,15.837923015061076,16.070714950561523,403260000,0.0,0.0,proteanTecs Named the #1 Most Promising Startup in Israel,"proteanTecs' founders also co-founded Mellanox-the Israeli success story that topped the Globes' ranking in 2005-two years before they went public on the NASDAQ, eventually being acquired by NVIDIA for $6.9 billion.","proteanTecs Named the #1 Most Promising Startup in Israel. proteanTecs' founders also co-founded Mellanox-the Israeli success story that topped the Globes' ranking in 2005-two years before they went public on the NASDAQ, eventually being acquired by NVIDIA for $6.9 billion.",0.391881,Bullish,PR Newswire,https://www.prnewswire.com/news-releases/proteantecs-named-the-1-most-promising-startup-in-israel-301707596.html
2022-12-21,16.09969170856488,16.612236672163878,16.08770132742655,16.486347198486328,325025000,0.0,0.0,ClearML Announces Incredible 2022 Momentum with Record Growth and North America Expansion,"TEL AVIV, Israel, Dec. 21, 2022 ( GLOBE NEWSWIRE ) -- ClearML, the only unified, open source MLOps platform, today announced it has achieved a landmark year of growth, setting new milestones in revenue, user base, and partnerships.","ClearML Announces Incredible 2022 Momentum with Record Growth and North America Expansion. TEL AVIV, Israel, Dec. 21, 2022 ( GLOBE NEWSWIRE ) -- ClearML, the only unified, open source MLOps platform, today announced it has achieved a landmark year of growth, setting new milestones in revenue, user base, and partnerships.",0.351054,Bullish,Benzinga,https://www.benzinga.com/pressreleases/22/12/g30163582/clearml-announces-incredible-2022-momentum-with-record-growth-and-north-america-expansion
2022-12-22,16.079705075771127,16.123666619762744,14.868781688134005,15.3253755569458,565045000,0.0,0.0,"Nvidia, AMD, and Other Chip Stocks Slip After Micron Disappoints",Chip stocks were down early Thursday after Micron Technology reported weak results and said demand for semiconductors had softened. Nvidia ( ticker: NVDA ) declined 0.7% in premarket trading. Advanced Micro Devices ( AMD ) fell 1% and Qualcomm ( QCOM ) slipped 0.6%.,"Nvidia, AMD, and Other Chip Stocks Slip After Micron Disappoints. Chip stocks were down early Thursday after Micron Technology reported weak results and said demand for semiconductors had softened. Nvidia ( ticker: NVDA ) declined 0.7% in premarket trading. Advanced Micro Devices ( AMD ) fell 1% and Qualcomm ( QCOM ) slipped 0.6%.",-0.53338,Bearish,Barrons,https://www.barrons.com/articles/nvidia-amd-chip-stocks-micron-earnings-51671710832
2022-12-23,15.182504951788497,15.325377606803146,14.869783192845759,15.192496299743652,349326000,0.0,0.0,3 Nasdaq Stocks That Are Up 25% in 3 Months,Should you jump on the bandwagon and buy these surging stocks?,3 Nasdaq Stocks That Are Up 25% in 3 Months. Should you jump on the bandwagon and buy these surging stocks?,0.239013,Somewhat-Bullish,Motley Fool,https://www.fool.com/investing/2022/12/23/3-nasdaq-stocks-that-are-up-25-in-3-months/
2022-12-27,15.06061318486834,15.086590117215547,14.04351666537455,14.10845947265625,464902000,0.0,0.0,Is Taiwan Semiconductor Manufacturing Stock a Buy?,The semiconductor manufacturer's business has been on a tear though its stock price remains depressed.,Is Taiwan Semiconductor Manufacturing Stock a Buy?. The semiconductor manufacturer's business has been on a tear though its stock price remains depressed.,0.248008,Somewhat-Bullish,Motley Fool,https://www.fool.com/investing/2022/12/27/is-taiwan-semiconductor-manufacturing-stock-a-buy/
2022-12-28,13.91463137268626,14.249333894789332,13.871669340252495,14.023534774780273,351066000,0.0,0.0,"Breaking AI Stock News: How FatBrain  ( LZG International, Inc., OTCQB: LZGI )  Is Giving Small Businesses A Competitive Edge In Big Data","Breaking AI Stock News: How FatBrain ( LZG International, Inc ... ...","Breaking AI Stock News: How FatBrain  ( LZG International, Inc., OTCQB: LZGI )  Is Giving Small Businesses A Competitive Edge In Big Data. Breaking AI Stock News: How FatBrain ( LZG International, Inc ... ...",0.389368,Bullish,Investor Ideas,https://www.investorideas.com/CO/LZGI/news/2022/12281Small-Businesses-Big-Data.asp
2022-12-29,14.389210859487921,14.669960504329158,14.214366076108336,14.590031623840332,354923000,0.0,0.0,The Worldwide Subscription-based Gaming Industry is Expected to Reach $55.9 Billion by 2031,The Worldwide Subscription-based Gaming Industry is Expected to ... PR ...,The Worldwide Subscription-based Gaming Industry is Expected to Reach $55.9 Billion by 2031. The Worldwide Subscription-based Gaming Industry is Expected to ... PR ...,0.365671,Bullish,PR Newswire,https://www.prnewswire.com/news-releases/the-worldwide-subscription-based-gaming-industry-is-expected-to-reach-55-9-billion-by-2031--301711004.html
2022-12-30,14.321269745946209,14.61600783549669,14.220359610776864,14.601021766662598,310490000,0.0,0.0,3 Top Stocks Worth Buying for the Long Term in 2023,Opportunities abound as investors close the book on 2022 and turn to 2023.,3 Top Stocks Worth Buying for the Long Term in 2023. Opportunities abound as investors close the book on 2022 and turn to 2023.,0.387772,Bullish,Motley Fool,https://www.fool.com/investing/2022/12/30/3-top-stocks-worth-buying-for-long-term-in-2023/
2023-01-03,14.83780937810625,14.982681048455165,14.083479844395763,14.302285194396973,401277000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-04,14.554063307465187,14.839808607059629,14.228352617509586,14.73590087890625,431324000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-05,14.478130857579426,14.55106598124575,14.135435060959392,14.252331733703613,389168000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-06,14.461144038945182,14.996668210426066,14.02153527018325,14.845802307128906,405044000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-09,15.270427071771651,16.04174083826341,15.127553464181608,15.614121437072754,504231000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-10,15.493228298581526,15.947824139665439,15.458259534317742,15.894871711730957,384101000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-11,15.82593243722272,16.013765197501424,15.54917801774992,15.986788749694824,353285000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-12,16.085699840694257,16.622221609826266,15.478239131308847,16.496334075927734,551409000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-13,16.26354433312093,16.906973440367825,16.150645718524004,16.88399314880371,447287000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-17,16.883992908954816,17.712257183113643,16.883992908954816,17.686279296875,511102000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-18,17.651311852780974,17.857128303594102,17.266653496873438,17.361570358276367,439624000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-19,17.020867925227833,17.181726129417644,16.716140426947042,16.75010871887207,452932000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-20,16.99589257194811,17.840143365009215,16.810058837010637,17.823158264160156,564967000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-23,18.047957702236456,19.227910593960342,17.802177774981764,19.17595672607422,655163000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-24,18.810279727152732,19.477687661634242,18.803285974223765,19.24789047241211,496204000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-25,18.896203804799455,19.3527986829265,18.56349935328675,19.30583953857422,449537000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-26,19.683502257509613,20.14808940810905,19.260877620574167,19.784412384033203,489535000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-27,19.444716337644525,20.609681217666772,19.387767750203274,20.346914291381836,542142000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-30,19.93228160654775,20.122111480612517,19.132991005740035,19.144981384277344,488611000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-01-31,19.15297486538739,19.6695159068721,18.933170937254296,19.519649505615234,498017000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-01,19.67350968834389,21.173175894128544,19.593580823618,20.92439842224121,660477000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-02,20.981348328308925,21.92950485581923,20.681615543023483,21.68971824645996,564276000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-03,20.981347215456356,21.725686324206944,20.77053418941779,21.08125877380371,429366000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-06,20.78752282089384,21.550844283584937,20.767540124697106,21.07027244567871,452197000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-07,21.363007297657617,22.23922910587892,21.13121302221455,22.153305053710938,664150000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-08,22.367117420738296,22.857682495830595,21.988454297175736,22.185279846191406,559651000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-09,22.585923657185848,22.999555526039853,22.10035523115799,22.317161560058594,523876000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-10,21.670734556522017,22.05838850067455,20.79251561122699,21.246110916137695,550737000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-13,21.51887019594832,22.02841744596163,20.94338158194869,21.768648147583008,474919000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-14,21.5588352663049,23.028529512840443,21.347023654423356,22.950599670410156,675474000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-15,22.528972843717096,22.834700825235142,22.08636740802222,22.74378204345703,420575000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-16,22.113344207439248,22.529973707597556,21.907527770818145,21.98246192932129,412026000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-17,21.611789418600182,21.72069186561659,20.956371893451113,21.36900520324707,465888000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-21,20.98135064657316,21.474911424397302,20.599689917683115,20.63665771484375,410015000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-22,20.688609857268467,21.085256622330096,20.402862663138034,20.735567092895508,513184000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-23,23.419186181784106,23.86678831908567,23.004553780550825,23.642986297607422,1117995000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-24,23.204373176224866,23.4531525765487,22.92662020294301,23.265317916870117,589716000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-27,23.64897978549694,23.858792378976418,23.433172002016676,23.48012924194336,452994000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-02-28,23.351240835913334,23.80383950478864,23.18538791047847,23.19537925720215,455963000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-01,23.1714019321177,23.23534617422928,22.488009397581543,22.677841186523438,460026000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-02,22.468028298017433,23.359234366551537,22.412076372322428,23.293292999267578,389415000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-03,23.29928671873714,23.878771482721607,23.109454944395214,23.8687801361084,412393000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-06,23.86978550620526,24.226466934700564,23.46614302389573,23.533084869384766,437429000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-07,23.583044962685058,24.10766739527253,23.224301727377593,23.271268844604492,515154000,0.004,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-08,23.470122259314252,24.182611163179747,23.40716780421932,24.163623809814453,513573000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-09,24.157632182310337,24.436432986839232,23.36620132941234,23.419164657592773,501257000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-10,23.392182851427492,23.610026647081675,22.709672969612804,22.948501586914062,474866000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-13,22.735654088257906,23.281261328785007,22.280981070155615,22.949499130249023,421890000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-14,23.479119446090365,24.201599575418847,23.443144105930298,24.045711517333984,474910000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-15,23.743928730018236,24.26855116568074,23.343217756211608,24.210594177246094,524486000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-16,24.009741187563616,25.569618796745175,23.87683539847444,25.522653579711914,583253000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-17,25.963333500255636,26.380033722306916,25.649558011957538,25.706518173217773,848547000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-20,25.596598324982075,26.005304901728657,25.11194613206901,25.881393432617188,432747000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-21,26.161192238077973,26.373039827669455,25.36276646397826,26.180177688598633,547408000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-22,26.406013865923246,27.569179039359145,26.218149211334993,26.448984146118164,797295000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-23,27.09551740589253,27.479242276162655,26.67082353451249,27.171463012695312,564889000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-24,27.01158158648211,27.147483566492234,26.33606661722122,26.759761810302734,454920000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-27,26.817721854374156,26.980604872002896,26.346060787962443,26.51194190979004,361026000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-28,26.4280015261845,26.493954097903753,25.831430276636002,26.391027450561523,356104000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-29,26.80572870176275,27.05854529054868,26.57789186488892,26.96461296081543,393694000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-30,27.20944023000744,27.47924673384136,27.08253065189966,27.36332893371582,364516000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-03-31,27.12050045894926,27.814002093547877,27.08552575743304,27.757043838500977,433933000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-04-03,27.489238265766424,27.979884752901334,27.31636221380523,27.944910049438477,398716000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
2023-04-04,27.945909083523457,27.979885054676217,27.28738210668596,27.433277130126953,368592000,0.0,0.0,NVDA trading session,No significant news for NVIDIA today,NVDA trading session. No significant news for NVIDIA today,0.0,Neutral,Generated,
